

1902, 49, -433	, 
1940, 50, -266	, 
1947, 46, -237	, 
1936, 50, -235	, 
1943, 44, -228	, 
1943, 47, -235	, 
1939, 61, -237	, 
1944, 47, -237	, 
1945, 46, -239	, 
1946, 55, -246	, 
1941, 45, -232	, 
1943, 49, -230	, 
1940, 47, -234	, 
1934, 41, -232	, 
1947, 48, -229	, 
1943, 51, -233	, 
1939, 51, -236	, 
1937, 56, -238	, 
1944, 49, -227	, 
1944, 45, -242	, 
1946, 49, -253	, 
1941, 52, -240	, 
1938, 60, -253	, 
1939, 53, -248	, 
1945, 55, -251	, 
1937, 45, -248	, 
1940, 48, -253		
