

-10, 21, 2051	, 
-11, 10, 2064	, 
-12, 15, 2062	, 
-14, -1, 2073	, 
-13, 7, 2036	, 
-9, 17, 2057	, 
-9, 11, 2055	, 
-11, 22, 2061	, 
-14, 16, 2061	, 
-13, 11, 2059	, 
-13, 16, 2064	, 
-11, 14, 2044	, 
-5, 14, 2054	, 
-13, 19, 2063	, 
-11, 24, 2046	, 
-19, 20, 2052	, 
-9, 19, 2058	, 
-8, 8, 2055	, 
-13, 7, 2060	, 
-17, 15, 2034	, 
-17, 15, 2064	, 
-7, 22, 2055	, 
-8, 19, 2058	, 
-14, 16, 2054	, 
-13, 17, 2059	, 
-10, 20, 2053	, 
-15, 23, 2039		
